Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
AD03_MNI.img	PoC_L	20174	15.7684	147.9623	110.7188	25.6777	
AD03_MNI.img	PoC_R	19125	20.1259	147.2411	110.3536	24.8302	
AD03_MNI.img	PrC_L	25119	21.2769	147.8778	111.8824	25.5340	
AD03_MNI.img	PrC_R	29129	21.6198	146.1936	113.0782	23.7762	
AD03_MNI.img	SP_L	14485	30.5446	145.2371	113.1022	21.8487	
AD03_MNI.img	SP_R	11770	36.9812	147.4931	115.7421	20.1978	
AD03_MNI.img	SM_L	11121	18.3750	146.6497	98.9846	27.4962	
AD03_MNI.img	SM_R	11823	19.6684	146.9950	99.9060	25.9052	
AD03_MNI.img	A_L	7669	35.6346	146.9237	102.9584	22.2115	
AD03_MNI.img	A_R	14006	25.6923	145.9191	96.0776	23.5121	
AD03_MNI.img	PrCu_L	6979	24.2106	142.9144	99.9897	20.4262	
AD03_MNI.img	PrCu_R	6274	27.8689	142.7582	101.2535	19.3225	
AD03_MNI.img	ST_L	23537	18.7919	149.5407	102.3466	29.6637	
AD03_MNI.img	ST_R	19252	18.6016	151.0205	106.3534	27.1304	
AD03_MNI.img	ST_L_pole	6502	18.7903	149.4594	89.2677	24.9232	
AD03_MNI.img	ST_R_pole	6561	22.4970	146.5056	90.9566	23.4593	
AD03_MNI.img	MT_L	24332	19.0923	151.2287	102.1522	27.0337	
AD03_MNI.img	MT_R	22729	21.3319	151.8654	103.0776	25.7279	
AD03_MNI.img	MT_L_pole	3544	19.7142	151.6607	95.5867	26.5316	
AD03_MNI.img	MT_R_pole	3037	32.3527	146.3728	92.3792	24.8796	
AD03_MNI.img	IT_L	16009	25.5715	150.5670	97.3218	23.2365	
AD03_MNI.img	IT_R	16120	25.3021	149.3885	94.7758	23.1542	
AD03_MNI.img	PHG_L	975	47.5444	131.7517	92.3179	16.2473	
AD03_MNI.img	PHG_R	1005	42.4252	136.2653	96.6264	15.4176	
AD03_MNI.img	ENT_L	682	54.1926	122.2471	93.1300	11.9930	
AD03_MNI.img	ENT_R	755	58.3676	126.0430	92.6080	12.5856	
AD03_MNI.img	Fu_L	14566	19.4143	146.0720	92.5330	23.9889	
AD03_MNI.img	Fu_R	17819	19.4269	147.0444	96.6993	22.5439	
AD03_MNI.img	SO_L	5267	33.0654	145.7097	117.2941	20.2224	
AD03_MNI.img	SO_R	6018	39.3646	143.4151	122.2849	18.2248	
AD03_MNI.img	MO_L	26019	24.2631	152.3892	108.4915	24.6766	
AD03_MNI.img	MO_R	25501	20.2067	146.8430	110.1296	25.1550	
AD03_MNI.img	IO_L	5009	24.8614	146.2274	102.4759	23.2860	
AD03_MNI.img	IO_R	6660	32.9655	146.4074	108.6601	23.0067	
AD03_MNI.img	Cu_L	12071	23.6956	144.4194	109.2591	22.5202	
AD03_MNI.img	Cu_R	9067	23.3803	144.3924	106.0043	23.8811	
AD03_MNI.img	LG_L	15167	25.0881	150.0475	105.0336	25.5180	
AD03_MNI.img	LG_R	14588	19.6446	150.4016	104.5326	27.3748	
AD03_MNI.img	rostral_ACC_L	2756	16.1660	137.1205	82.5449	24.9552	
AD03_MNI.img	rostral_ACC_R	3234	21.3263	140.6953	84.2851	22.7287	
AD03_MNI.img	subcallosal_ACC_L	601	29.2895	134.6644	90.1546	24.5470	
AD03_MNI.img	subcallosal_ACC_R	970	19.5938	136.3309	85.8980	24.3879	
AD03_MNI.img	subgenual_ACC_L	1973	23.5635	135.6361	85.4895	24.0671	
AD03_MNI.img	subgenual_ACC_R	1776	19.2095	133.1581	80.1681	23.9227	
AD03_MNI.img	dorsal_ACC_L	12700	20.0225	143.1956	96.6929	21.5532	
AD03_MNI.img	dorsal_ACC_R	10796	13.3095	143.5657	89.5748	23.2339	
AD03_MNI.img	PCC_L	9958	22.9649	145.8759	104.3570	24.2221	
AD03_MNI.img	PCC_R	11142	18.1134	145.4072	98.4224	26.7517	
AD03_MNI.img	Insula_L	6959	15.9775	130.6865	82.0605	23.6570	
AD03_MNI.img	Insula_R	6863	20.2165	129.6772	90.0977	19.9142	
AD03_MNI.img	Amyg_L	1413	18.5236	126.0888	96.8590	16.7128	
AD03_MNI.img	Amyg_R	1691	48.6860	125.7099	101.3016	9.5447	
AD03_MNI.img	Hippo_L	3821	16.3627	124.2094	88.1135	20.2434	
AD03_MNI.img	Hippo_R	3773	18.3165	126.1014	89.7617	18.0059	
AD03_MNI.img	Caud_L	4044	60.8280	146.7381	110.6159	13.1842	
AD03_MNI.img	Caud_R	5149	17.3420	143.9334	90.5898	32.5939	
AD03_MNI.img	Put_L	3626	62.7809	142.8533	119.5319	7.4122	
AD03_MNI.img	Put_R	3600	78.8212	138.4931	119.2626	7.7995	
AD03_MNI.img	GP_L	1308	113.4336	155.5755	136.6863	5.3019	
AD03_MNI.img	GP_R	1348	119.7857	155.5797	136.5170	4.8720	
AD03_MNI.img	Thalamus_L	4693	57.9879	145.0079	123.1700	10.5788	
AD03_MNI.img	Thalamus_R	4673	63.4414	150.7189	122.2200	10.9254	
AD03_MNI.img	HypoThalamus_L	537	60.6425	142.0765	110.0402	15.5789	
AD03_MNI.img	HypoThalamus_R	618	58.9961	143.5120	113.7792	15.4144	
AD03_MNI.img	BasalForebrain_L	1558	42.4463	159.2117	127.3138	18.4933	
AD03_MNI.img	BasalForebrain_R	1405	44.3200	156.0907	126.2314	16.0842	
AD03_MNI.img	NucAccumbens_L	564	80.1354	132.7204	108.3290	7.3645	
AD03_MNI.img	NucAccumbens_R	614	75.8109	135.6660	107.8021	7.0652	
AD03_MNI.img	RedNc_L	230	130.4618	149.3256	139.5229	3.9697	
AD03_MNI.img	RedNc_R	281	127.5514	149.0366	138.8221	3.7058	
AD03_MNI.img	Snigra_L	325	130.4745	152.9661	141.9300	3.7350	
AD03_MNI.img	Snigra_R	234	132.7599	157.6272	143.8230	4.1838	
AD03_MNI.img	Cerebellum_R	51135	17.5541	140.8701	94.0012	17.4146	
AD03_MNI.img	Cerebellum_L	53690	18.8035	139.4018	92.6211	19.7799	
AD03_MNI.img	CP_L	1986	95.3088	156.3292	135.4291	8.6495	
AD03_MNI.img	CP_R	2212	83.1844	160.8043	135.1540	9.8974	
AD03_MNI.img	Midbrain_L	2165	75.3460	151.1394	130.3019	10.3549	
AD03_MNI.img	Midbrain_R	2213	60.4117	153.6936	127.1689	13.5709	
AD03_MNI.img	CST_L	1534	103.1902	150.3266	133.0639	5.5261	
AD03_MNI.img	CST_R	1527	116.5242	149.0661	132.0234	4.4760	
AD03_MNI.img	SCP_L	863	56.7300	144.2241	120.9090	14.5204	
AD03_MNI.img	SCP_R	883	75.2281	142.3301	123.1457	10.9627	
AD03_MNI.img	MCP_L	3250	74.1145	153.9395	129.4862	9.5606	
AD03_MNI.img	MCP_R	3472	65.8512	151.9400	128.0409	9.7557	
AD03_MNI.img	PCT_L	837	117.6874	156.0230	138.9847	4.9794	
AD03_MNI.img	PCT_R	824	121.6171	155.6483	137.7208	4.8586	
AD03_MNI.img	Medulla_L	1899	62.1210	151.0237	125.2447	16.7578	
AD03_MNI.img	Medulla_R	2343	55.8535	151.0114	125.9744	13.0737	
AD03_MNI.img	ML_L	895	116.0721	147.5988	132.1998	5.0592	
AD03_MNI.img	ML_R	1109	115.4585	149.8774	131.1079	5.1315	
AD03_MNI.img	Pons_L	218	114.0999	151.1714	136.4624	6.2978	
AD03_MNI.img	Pons_R	561	95.6398	148.7200	129.1327	6.9137	
AD03_MNI.img	ACR_L	10049	96.3168	149.6472	135.2010	5.0567	
AD03_MNI.img	ACR_R	10964	96.6136	148.0585	135.7471	4.2226	
AD03_MNI.img	SCR_L	16040	101.4993	152.5145	134.0038	4.2707	
AD03_MNI.img	SCR_R	15975	96.1041	149.5827	134.4191	4.4578	
AD03_MNI.img	PCR_L	6222	104.0537	146.3978	133.1420	3.9957	
AD03_MNI.img	PCR_R	4594	104.3091	146.6443	133.3432	4.1951	
AD03_MNI.img	GCC_L	2566	76.8862	147.6118	131.0113	10.4785	
AD03_MNI.img	GCC_R	2776	81.5831	149.2178	131.0212	10.0003	
AD03_MNI.img	BCC_L	4469	59.1195	146.0006	123.8717	13.4188	
AD03_MNI.img	BCC_R	4417	15.6051	150.6756	122.4610	21.4291	
AD03_MNI.img	SCC_L	6171	62.8512	151.6709	128.6891	10.4159	
AD03_MNI.img	SCC_R	6618	19.8404	154.4188	128.7907	15.9121	
AD03_MNI.img	PVWl_L	805	56.2385	139.0664	108.9153	16.7992	
AD03_MNI.img	PVWl_R	733	22.1947	136.6941	103.2072	21.8630	
AD03_MNI.img	ALIC_L	1973	112.7800	155.3971	138.1355	6.0264	
AD03_MNI.img	ALIC_R	2240	82.0189	159.5411	137.5367	6.4835	
AD03_MNI.img	PLIC_L	3257	113.9640	153.4320	136.7335	5.9965	
AD03_MNI.img	PLIC_R	3162	117.8687	151.3175	136.0851	5.4395	
AD03_MNI.img	RLIC_L	2875	109.3897	152.3275	134.2888	5.4144	
AD03_MNI.img	RLIC_R	3524	112.3724	147.4724	136.3491	4.6134	
AD03_MNI.img	EC_L	2926	95.9045	144.3998	122.1413	8.7158	
AD03_MNI.img	EC_R	2925	103.9678	146.9687	126.9074	7.6876	
AD03_MNI.img	CGC_L	2970	98.9555	148.8901	130.3261	7.8920	
AD03_MNI.img	CGC_R	2654	101.7524	148.2190	130.8914	8.7138	
AD03_MNI.img	CGH_L	1522	83.2386	150.2126	127.4168	9.9281	
AD03_MNI.img	CGH_R	1543	101.6035	150.1387	128.1024	9.4836	
AD03_MNI.img	Fx/ST_L	1098	49.1568	154.6465	123.9088	14.5308	
AD03_MNI.img	Fx/ST_R	1373	65.3103	147.1368	124.2135	13.0307	
AD03_MNI.img	Fx_L	620	30.8632	162.2369	87.8703	22.5249	
AD03_MNI.img	Fx_R	874	39.6031	159.8916	91.9708	26.6752	
AD03_MNI.img	IFO_L	1417	65.8017	150.0455	127.0102	10.7687	
AD03_MNI.img	IFO_R	1553	84.8665	145.4006	126.5428	8.8254	
AD03_MNI.img	PTR_L	9703	86.3586	148.8245	133.6255	7.0569	
AD03_MNI.img	PTR_R	6200	86.3791	148.8245	132.8984	7.3083	
AD03_MNI.img	SS_L	3234	86.1576	152.4821	130.9048	9.3655	
AD03_MNI.img	SS_R	3537	82.1889	148.6882	132.6023	7.2528	
AD03_MNI.img	SFO_L	88	109.4005	147.1327	132.7047	8.8738	
AD03_MNI.img	SFO_R	199	62.0761	142.4414	127.6852	8.0159	
AD03_MNI.img	SLF_L	7481	103.5260	149.3532	135.1499	4.7693	
AD03_MNI.img	SLF_R	9402	96.0582	149.3841	135.9230	4.8852	
AD03_MNI.img	Cl_L	329	74.2646	125.2755	110.6373	7.3775	
AD03_MNI.img	Cl_R	341	61.1533	126.8755	108.8660	9.5082	
AD03_MNI.img	Mammillary_R	74	52.2652	133.7029	100.8907	20.1577	
AD03_MNI.img	Mammillary_L	78	66.5093	134.9114	108.6688	17.7367	
AD03_MNI.img	LV_Frontal_L	15307	12.7343	102.1702	29.8351	14.0364	
AD03_MNI.img	LV_body_L	13277	14.7920	114.7876	30.8752	11.9274	
AD03_MNI.img	LV_atrium_L	11062	14.7753	101.9946	30.5703	13.0811	
AD03_MNI.img	LV_Occipital_L	1719	17.3167	113.3291	35.1899	20.2060	
AD03_MNI.img	LV_Inferior_L	2783	13.3923	113.6807	45.3759	22.8228	
AD03_MNI.img	LV_Frontal_R	13511	12.5594	112.4765	30.5543	14.0810	
AD03_MNI.img	LV_body_R	15338	12.0839	100.3865	29.5257	9.6778	
AD03_MNI.img	LV_atrium_R	9911	13.6723	104.9974	30.4792	13.9666	
AD03_MNI.img	LV_Occipital_R	357	16.5120	114.4365	49.6513	27.2179	
AD03_MNI.img	LV_Inferior_R	2125	15.3781	118.4047	50.6801	21.9292	
AD03_MNI.img	III_ventricle	3558	14.1349	115.7753	43.3812	20.2806	
AD03_MNI.img	PVWa_L	1905	40.5210	141.0473	100.7026	18.1666	
AD03_MNI.img	PVWa_R	2019	25.1256	138.4487	96.8944	21.3655	
AD03_MNI.img	PVWp_L	1160	22.7250	145.2288	93.9315	26.2880	
AD03_MNI.img	PVWp_R	1212	14.6978	139.5215	87.7320	28.3087	
AD03_MNI.img	CerebellumWM_R	11417	91.3261	155.3385	131.1079	7.7824	
AD03_MNI.img	CerebellumWM_L	11164	89.5187	154.5566	132.5150	7.1431	
AD03_MNI.img	FrontSul_L	13520	9.6731	105.2408	35.9792	12.5606	
AD03_MNI.img	FrontSul_R	10577	9.6834	98.0899	35.3336	11.6990	
AD03_MNI.img	CentralSul_L	1829	15.2966	120.5783	37.8083	17.0436	
AD03_MNI.img	CentralSul_R	1886	15.4991	119.3627	43.6328	22.0013	
AD03_MNI.img	SylAntInsularSul_L	3860	15.7266	73.4387	31.9504	8.8644	
AD03_MNI.img	SylAntInsularSul_R	2127	11.2281	87.1409	40.2157	13.0297	
AD03_MNI.img	SylPostInsularSul_L	3312	14.9983	62.9141	31.7524	6.9957	
AD03_MNI.img	SylPostInsularSul_R	1577	17.9795	66.1172	35.2284	9.1400	
AD03_MNI.img	SylExtSMG_L	394	16.3810	57.3658	31.5469	7.4369	
AD03_MNI.img	SylExtSMG_R	63	18.2426	61.7780	37.1883	11.1937	
AD03_MNI.img	ParietSul_L	4898	16.0506	99.4787	44.0231	16.1975	
AD03_MNI.img	ParietSul_R	4838	13.4040	106.9516	50.6306	17.3393	
AD03_MNI.img	CinguSul_L	2969	17.0149	102.4482	48.2969	13.9233	
AD03_MNI.img	CinguSul_R	3020	17.0359	88.4032	38.8864	12.0777	
AD03_MNI.img	OcciptSul_L	995	18.3945	95.5744	51.5115	14.1287	
AD03_MNI.img	OcciptSul_R	1219	18.0004	95.2600	50.4254	14.9415	
AD03_MNI.img	TempSul_L	445	20.3755	85.5394	40.2127	9.9974	
AD03_MNI.img	TempSul_R	407	19.8203	84.7787	48.4708	12.2853	
AD03_MNI.img	Caudate_tail_L	277	21.6041	119.4028	71.3107	23.0714	
AD03_MNI.img	Caudate_tail_R	322	36.3526	124.3879	79.1966	19.6805	
AD03_MNI.img	Chroid_LVetc_L	381	27.8684	109.9615	77.7000	17.3871	
AD03_MNI.img	Chroid_LVetc_R	372	31.6604	115.7031	80.6338	16.3656	
AD03_MNI.img	IV_ventricle	3536	16.2273	128.0973	47.1498	23.3851	

