Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal01_MNI.img	SF_pole_R	4317	27.1327	160.7408	97.3093	22.3252	
Normal01_MNI.img	MF_L	19478	15.9422	176.7772	116.0265	29.6603	
Normal01_MNI.img	MF_R	18492	11.2510	172.2646	115.0452	30.4933	
Normal01_MNI.img	MF_DPFC_L	19138	21.0733	174.8919	102.4534	26.9991	
Normal01_MNI.img	MF_DPFC_R	20248	17.3661	172.3360	104.0266	28.4825	
Normal01_MNI.img	IF_opercularis_L	6926	17.0534	173.7715	113.3581	31.3178	
Normal01_MNI.img	IF_opercularis_R	6971	17.0342	171.5059	119.6793	31.0543	
Normal01_MNI.img	IF_orbitalis_L	8351	27.6286	175.7312	118.2453	29.8742	
Normal01_MNI.img	IF_orbitalis_R	5488	27.0541	175.4092	116.5098	31.0351	
Normal01_MNI.img	IF_triangularis_L	8072	14.9877	172.2316	118.5081	31.5141	
Normal01_MNI.img	IF_triangularis_R	6930	25.9168	174.9257	117.9446	30.5630	
Normal01_MNI.img	LFO_L	6825	27.4712	164.7700	103.4973	27.0825	
Normal01_MNI.img	LFO_R	6927	16.3249	159.8585	103.4589	25.5997	
Normal01_MNI.img	MFO_L	8204	22.4659	173.4482	104.8625	28.8347	
Normal01_MNI.img	MFO_R	7324	27.1909	169.4782	105.3605	26.3216	
Normal01_MNI.img	R_L	10505	13.6126	170.5982	100.8552	30.0716	
Normal01_MNI.img	R_R	9239	19.6800	171.4529	104.8570	29.3778	
Normal01_MNI.img	PoC_L	23444	21.1749	176.6911	119.9986	30.4145	
Normal01_MNI.img	PoC_R	22082	5.9390	172.1824	115.9920	33.3632	
Normal01_MNI.img	PrC_L	25509	17.4640	174.5075	124.2095	29.0279	
Normal01_MNI.img	PrC_R	36062	8.9705	183.1626	121.6678	31.0820	
Normal01_MNI.img	SP_L	19743	6.2039	178.3714	121.0262	34.0494	
Normal01_MNI.img	SP_R	16938	21.4567	174.9476	124.5758	30.7528	
Normal01_MNI.img	SM_L	17303	13.8079	174.5773	108.4386	29.2440	
Normal01_MNI.img	SM_R	15202	7.7142	171.6709	107.8413	31.9553	
Normal01_MNI.img	A_L	12997	10.5293	172.9522	106.2907	29.1008	
Normal01_MNI.img	A_R	20393	13.3998	173.5328	99.0090	28.9484	
Normal01_MNI.img	PrCu_L	10501	15.7572	176.1955	104.9238	31.7097	
Normal01_MNI.img	PrCu_R	10251	7.2082	170.1257	101.5361	30.2987	
Normal01_MNI.img	ST_L	30806	12.0023	174.6917	115.1958	31.7544	
Normal01_MNI.img	ST_R	23757	10.3485	172.0291	113.7036	33.5246	
Normal01_MNI.img	ST_L_pole	8686	16.4853	167.5131	101.6492	27.0074	
Normal01_MNI.img	ST_R_pole	9027	7.5804	171.4751	95.8768	26.8643	
Normal01_MNI.img	MT_L	28068	15.0831	179.9563	111.4460	31.0396	
Normal01_MNI.img	MT_R	27089	9.6531	179.1167	114.0882	33.4061	
Normal01_MNI.img	MT_L_pole	4955	21.3314	185.6339	111.3095	30.4564	
Normal01_MNI.img	MT_R_pole	3503	32.2615	171.7557	107.5973	27.1321	
Normal01_MNI.img	IT_L	20658	16.0253	177.0944	104.4868	28.3627	
Normal01_MNI.img	IT_R	21463	9.8317	181.5672	104.5266	29.2867	
Normal01_MNI.img	PHG_L	1419	39.9582	147.8252	100.5558	19.0366	
Normal01_MNI.img	PHG_R	1507	40.0501	149.1854	101.5964	19.9076	
Normal01_MNI.img	ENT_L	1184	67.8144	137.5690	102.7619	12.1442	
Normal01_MNI.img	ENT_R	1186	50.9642	153.8067	107.4705	14.7440	
Normal01_MNI.img	Fu_L	22641	13.8708	172.2412	102.3388	26.4034	
Normal01_MNI.img	Fu_R	24348	7.1998	186.0990	103.4304	28.1034	
Normal01_MNI.img	SO_L	6618	32.8565	175.2537	130.2777	27.3614	
Normal01_MNI.img	SO_R	8882	20.0079	176.7736	128.1399	28.6506	
Normal01_MNI.img	MO_L	28207	8.4589	179.2494	116.9609	32.9436	
Normal01_MNI.img	MO_R	36690	4.8936	181.1448	114.6692	33.6554	
Normal01_MNI.img	IO_L	6019	29.7224	169.9092	109.7331	27.0261	
Normal01_MNI.img	IO_R	8149	14.7120	180.0226	115.5512	31.0828	
Normal01_MNI.img	Cu_L	11870	21.5773	187.9665	116.2963	32.3424	
Normal01_MNI.img	Cu_R	13598	5.4653	176.6018	110.8701	33.7751	
Normal01_MNI.img	LG_L	16411	11.5010	185.6025	114.7493	32.4521	
Normal01_MNI.img	LG_R	15627	9.1172	189.8894	112.9666	32.1298	
Normal01_MNI.img	rostral_ACC_L	3118	27.1636	156.0923	90.9423	22.0370	
Normal01_MNI.img	rostral_ACC_R	3024	17.4715	142.2458	86.3248	20.3000	
Normal01_MNI.img	subcallosal_ACC_L	611	32.2516	154.0704	102.5711	23.8081	
Normal01_MNI.img	subcallosal_ACC_R	929	32.2604	165.8099	104.4630	23.9970	
Normal01_MNI.img	subgenual_ACC_L	2454	22.5050	151.0690	94.5668	25.1790	
Normal01_MNI.img	subgenual_ACC_R	2289	23.7128	150.2737	90.8525	25.8619	
Normal01_MNI.img	dorsal_ACC_L	15622	16.4756	171.1360	103.0311	27.3073	
Normal01_MNI.img	dorsal_ACC_R	14130	7.1159	156.8711	94.1597	25.2596	
Normal01_MNI.img	PCC_L	14689	13.3316	174.3947	112.9483	28.3460	
Normal01_MNI.img	PCC_R	14460	12.9590	184.7439	106.6303	30.8212	
Normal01_MNI.img	Insula_L	9089	9.9095	148.9892	96.0545	21.5582	
Normal01_MNI.img	Insula_R	9890	14.2458	160.8757	95.2873	23.8566	
Normal01_MNI.img	Amyg_L	2054	52.2447	138.7099	109.2314	12.5965	
Normal01_MNI.img	Amyg_R	2458	63.2049	149.4607	111.7306	12.0883	
Normal01_MNI.img	Hippo_L	5012	22.1424	142.7392	100.8926	15.7458	
Normal01_MNI.img	Hippo_R	5160	26.7546	147.8625	100.8477	17.1214	
Normal01_MNI.img	Caud_L	3996	61.1199	162.6427	116.6503	13.8570	
Normal01_MNI.img	Caud_R	3979	60.4072	149.9676	116.9475	13.2334	
Normal01_MNI.img	Put_L	5013	100.4330	158.7429	132.1857	8.3411	
Normal01_MNI.img	Put_R	4934	85.1424	158.2106	131.8340	8.7836	
Normal01_MNI.img	GP_L	1800	124.3389	176.3597	156.6154	7.8283	
Normal01_MNI.img	GP_R	1777	123.5324	175.7193	154.0014	8.4548	
Normal01_MNI.img	Thalamus_L	5972	72.5523	168.9906	139.5187	13.5273	
Normal01_MNI.img	Thalamus_R	6037	64.2435	165.7836	135.9532	14.4769	
Normal01_MNI.img	HypoThalamus_L	720	77.0089	166.5535	121.5330	16.5445	
Normal01_MNI.img	HypoThalamus_R	811	69.4398	164.0513	124.1312	18.2769	
Normal01_MNI.img	BasalForebrain_L	1868	40.8811	181.7980	141.6336	19.9755	
Normal01_MNI.img	BasalForebrain_R	1729	52.7847	180.5486	142.7364	19.7436	
Normal01_MNI.img	NucAccumbens_L	836	92.5981	150.6818	121.8689	9.4121	
Normal01_MNI.img	NucAccumbens_R	877	85.1799	152.8657	120.5004	10.3108	
Normal01_MNI.img	RedNc_L	283	144.1011	170.6855	157.5836	4.4519	
Normal01_MNI.img	RedNc_R	229	138.4841	175.0666	156.4364	6.5728	
Normal01_MNI.img	Snigra_L	381	149.6933	180.1921	164.0334	6.4210	
Normal01_MNI.img	Snigra_R	329	147.8810	185.2380	161.8829	7.1570	
Normal01_MNI.img	Cerebellum_R	63899	13.7328	163.5516	104.8848	22.2048	
Normal01_MNI.img	Cerebellum_L	66176	10.6653	166.4380	103.0003	22.4426	
Normal01_MNI.img	CP_L	2307	98.0171	191.2226	153.5393	13.4928	
Normal01_MNI.img	CP_R	2491	79.2908	188.7352	152.5934	14.9037	
Normal01_MNI.img	Midbrain_L	2904	70.0125	180.7034	143.7337	13.4924	
Normal01_MNI.img	Midbrain_R	2781	59.0539	175.2631	138.9095	16.2073	
Normal01_MNI.img	CST_L	2048	111.8430	188.6324	150.0628	9.3847	
Normal01_MNI.img	CST_R	1685	123.4493	175.7127	152.5295	7.7124	
Normal01_MNI.img	SCP_L	1059	56.4395	166.8493	133.3623	19.1918	
Normal01_MNI.img	SCP_R	1186	76.5875	179.4451	140.3922	16.1502	
Normal01_MNI.img	MCP_L	3980	83.1196	185.2373	147.5725	13.8863	
Normal01_MNI.img	MCP_R	4370	80.4952	191.9283	146.9040	13.9814	
Normal01_MNI.img	PCT_L	1011	127.5268	182.8850	156.4276	8.5048	
Normal01_MNI.img	PCT_R	899	130.9913	176.8415	157.1445	7.1553	
Normal01_MNI.img	Medulla_L	2680	43.2371	188.1580	138.6382	25.2547	
Normal01_MNI.img	Medulla_R	2673	62.4231	181.1636	143.0932	17.3123	
Normal01_MNI.img	ML_L	951	107.4319	167.8028	143.4081	8.0210	
Normal01_MNI.img	ML_R	1127	118.3110	174.0297	143.8482	8.7954	
Normal01_MNI.img	Pons_L	248	110.1132	164.0998	147.4150	8.5130	
Normal01_MNI.img	Pons_R	658	97.8265	169.4870	139.6884	9.8236	
Normal01_MNI.img	ACR_L	14395	109.7494	172.0439	150.7157	6.8338	
Normal01_MNI.img	ACR_R	14429	120.5483	173.4027	151.6183	6.0780	
Normal01_MNI.img	SCR_L	19914	114.2554	173.6255	150.6042	6.4004	
Normal01_MNI.img	SCR_R	19740	116.9084	174.2530	151.5780	5.6885	
Normal01_MNI.img	PCR_L	7511	104.9427	171.8451	147.4065	9.5916	
Normal01_MNI.img	PCR_R	6767	105.1259	169.5121	148.6215	7.9674	
Normal01_MNI.img	GCC_L	2294	77.3298	171.5017	146.9566	13.2079	
Normal01_MNI.img	GCC_R	2669	86.5886	178.2910	148.3061	14.1417	
Normal01_MNI.img	BCC_L	4075	76.3883	170.4534	145.2772	15.3826	
Normal01_MNI.img	BCC_R	4112	45.3552	174.8890	143.1346	15.7674	
Normal01_MNI.img	SCC_L	7415	82.5799	183.3808	147.9620	13.3644	
Normal01_MNI.img	SCC_R	7954	85.4870	183.5835	147.8679	13.2238	
Normal01_MNI.img	PVWl_L	385	62.8260	146.8211	105.8437	17.3568	
Normal01_MNI.img	PVWl_R	412	47.0261	147.1319	105.3512	20.2710	
Normal01_MNI.img	ALIC_L	2657	113.4290	180.5618	155.9661	11.1839	
Normal01_MNI.img	ALIC_R	2638	117.0844	184.2974	155.7241	10.2196	
Normal01_MNI.img	PLIC_L	3781	118.0340	190.6726	156.3189	9.0335	
Normal01_MNI.img	PLIC_R	3575	116.7747	182.2729	156.3220	8.6055	
Normal01_MNI.img	RLIC_L	3684	111.1372	189.8754	153.9975	8.1538	
Normal01_MNI.img	RLIC_R	3930	115.8662	181.6168	152.7662	8.3043	
Normal01_MNI.img	EC_L	4284	107.7112	172.7241	139.6024	11.2358	
Normal01_MNI.img	EC_R	4280	103.8951	169.9963	141.8656	10.5061	
Normal01_MNI.img	CGC_L	3237	107.1144	174.8242	146.9480	12.3601	
Normal01_MNI.img	CGC_R	3964	106.0975	168.6663	146.0867	11.1020	
Normal01_MNI.img	CGH_L	2048	113.9231	171.4734	144.6814	11.3821	
Normal01_MNI.img	CGH_R	1934	102.9437	181.6851	145.4139	12.5301	
Normal01_MNI.img	Fx/ST_L	1762	75.8161	180.1345	141.0651	15.3928	
Normal01_MNI.img	Fx/ST_R	1638	77.6453	172.5360	140.4595	16.0688	
Normal01_MNI.img	Fx_L	749	40.4094	175.6592	106.0935	28.0086	
Normal01_MNI.img	Fx_R	934	41.3984	180.7474	116.3379	28.7677	
Normal01_MNI.img	IFO_L	2257	84.3192	179.8126	144.5645	12.8855	
Normal01_MNI.img	IFO_R	2724	93.2433	187.5686	145.1083	13.8751	
Normal01_MNI.img	PTR_L	9575	102.6891	178.5623	150.4826	9.6110	
Normal01_MNI.img	PTR_R	7051	93.0444	181.3010	148.0001	11.5687	
Normal01_MNI.img	SS_L	4966	88.1199	174.4234	145.9466	11.5308	
Normal01_MNI.img	SS_R	4927	88.0566	177.4114	146.9041	11.3779	
Normal01_MNI.img	SFO_L	401	103.1935	174.0410	141.1985	16.1297	
Normal01_MNI.img	SFO_R	268	110.4865	170.4212	138.0620	12.1165	
Normal01_MNI.img	SLF_L	11073	116.0383	181.0931	153.0638	7.6205	
Normal01_MNI.img	SLF_R	12179	113.3649	178.8996	152.6442	6.5593	
Normal01_MNI.img	Cl_L	479	72.9416	150.4484	120.4336	12.4115	
Normal01_MNI.img	Cl_R	540	56.9661	142.3461	116.3308	14.9425	
Normal01_MNI.img	Mammillary_R	94	69.1532	143.9852	119.9561	16.8783	
Normal01_MNI.img	Mammillary_L	132	73.9633	157.8266	122.7170	16.9259	
Normal01_MNI.img	LV_Frontal_L	3846	3.8129	114.0191	37.9135	23.7072	
Normal01_MNI.img	LV_body_L	2955	4.8325	114.6013	40.4413	22.6694	
Normal01_MNI.img	LV_atrium_L	2782	5.9658	126.2809	42.1805	20.4283	
Normal01_MNI.img	LV_Occipital_L	214	39.4847	138.6083	94.8044	18.2060	
Normal01_MNI.img	LV_Inferior_L	1093	8.6749	130.9211	72.4982	23.2326	
Normal01_MNI.img	LV_Frontal_R	4449	3.7086	108.9011	37.2216	22.5868	
Normal01_MNI.img	LV_body_R	3030	4.9238	104.4702	37.6648	21.2483	
Normal01_MNI.img	LV_atrium_R	3835	3.3258	118.9986	38.8087	20.6501	
Normal01_MNI.img	LV_Occipital_R	199	55.5866	133.8365	95.5178	15.2754	
Normal01_MNI.img	LV_Inferior_R	1430	4.0315	129.3364	63.3542	23.8753	
Normal01_MNI.img	III_ventricle	2270	5.2719	116.4488	57.4021	25.0735	
Normal01_MNI.img	PVWa_L	1402	42.5610	158.3346	111.2525	17.9278	
Normal01_MNI.img	PVWa_R	1171	50.0275	148.6949	114.5526	19.1138	
Normal01_MNI.img	PVWp_L	790	34.6077	155.3375	103.8187	24.3303	
Normal01_MNI.img	PVWp_R	820	39.2290	151.4764	102.3244	23.2788	
Normal01_MNI.img	CerebellumWM_R	15028	89.9344	190.7081	149.5475	10.9695	
Normal01_MNI.img	CerebellumWM_L	14480	96.0534	184.7432	150.1466	10.2299	
Normal01_MNI.img	FrontSul_L	13725	2.8138	93.1913	34.2113	14.1261	
Normal01_MNI.img	FrontSul_R	10278	0.5465	93.7559	35.1052	14.9693	
Normal01_MNI.img	CentralSul_L	2054	0.7102	102.1513	39.5364	20.2833	
Normal01_MNI.img	CentralSul_R	2658	0.8566	74.8872	26.5850	13.3175	
Normal01_MNI.img	SylAntInsularSul_L	1899	5.7791	88.2628	41.0066	15.7903	
Normal01_MNI.img	SylAntInsularSul_R	2800	4.0117	91.5272	34.2165	13.9032	
Normal01_MNI.img	SylPostInsularSul_L	2130	7.2448	90.6579	35.7008	13.5246	
Normal01_MNI.img	SylPostInsularSul_R	2196	3.9198	76.3888	31.9035	12.0635	
Normal01_MNI.img	SylExtSMG_L	99	20.2116	93.8909	57.0751	20.6052	
Normal01_MNI.img	SylExtSMG_R	20	19.0306	46.1716	29.8941	6.9405	
Normal01_MNI.img	ParietSul_L	8218	2.8440	93.6410	34.3478	15.4228	
Normal01_MNI.img	ParietSul_R	7820	4.9334	93.2158	36.8916	15.5087	
Normal01_MNI.img	CinguSul_L	3715	4.4140	88.7440	41.3011	13.5718	
Normal01_MNI.img	CinguSul_R	3490	6.2556	87.9035	40.3572	13.1606	
Normal01_MNI.img	OcciptSul_L	1507	6.5273	91.9503	40.6929	15.9480	
Normal01_MNI.img	OcciptSul_R	2172	2.1295	99.3333	33.0819	15.6375	
Normal01_MNI.img	TempSul_L	440	10.2981	79.3099	41.9584	12.5869	
Normal01_MNI.img	TempSul_R	508	10.6547	84.7666	40.5873	12.6647	
Normal01_MNI.img	Caudate_tail_L	649	64.2192	144.8512	108.3841	14.0371	
Normal01_MNI.img	Caudate_tail_R	521	76.7921	147.9365	112.2681	14.0587	
Normal01_MNI.img	Chroid_LVetc_L	319	52.8988	125.3917	89.0114	14.8937	
Normal01_MNI.img	Chroid_LVetc_R	333	43.9249	121.0814	84.3042	13.4038	
Normal01_MNI.img	IV_ventricle	2531	1.3874	132.4818	54.7001	30.3964	

