Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal05_MNI.img	MF_L	12196	24.1539	166.3125	111.9547	28.4753	
Normal05_MNI.img	MF_R	11383	21.6090	163.5466	109.5589	27.3068	
Normal05_MNI.img	MF_DPFC_L	12843	15.9136	162.9735	101.5774	28.7035	
Normal05_MNI.img	MF_DPFC_R	12685	16.4147	162.4560	101.0999	26.7093	
Normal05_MNI.img	IF_opercularis_L	4228	19.5370	159.4385	105.9481	28.8313	
Normal05_MNI.img	IF_opercularis_R	4907	16.5784	172.7898	113.7297	30.3725	
Normal05_MNI.img	IF_orbitalis_L	5085	25.4713	165.7739	115.6748	28.6023	
Normal05_MNI.img	IF_orbitalis_R	3399	27.5689	167.1598	118.0804	26.5443	
Normal05_MNI.img	IF_triangularis_L	5809	27.3896	168.6814	119.5559	27.9574	
Normal05_MNI.img	IF_triangularis_R	4557	17.6911	169.6513	109.4286	32.0090	
Normal05_MNI.img	LFO_L	4744	29.7752	181.1119	110.3766	27.5040	
Normal05_MNI.img	LFO_R	4761	19.5938	171.4182	109.9027	25.8203	
Normal05_MNI.img	MFO_L	5346	15.8124	171.0911	108.1939	27.1383	
Normal05_MNI.img	MFO_R	5009	13.4613	173.8178	107.1089	25.2311	
Normal05_MNI.img	R_L	6022	28.1150	166.3193	102.0215	25.8501	
Normal05_MNI.img	R_R	6105	23.2775	169.9580	107.3899	26.2979	
Normal05_MNI.img	PoC_L	16940	19.9067	165.7261	116.9697	28.8156	
Normal05_MNI.img	PoC_R	17072	14.4882	165.7028	116.1128	29.1142	
Normal05_MNI.img	PrC_L	20364	20.6726	164.5871	118.2388	27.2443	
Normal05_MNI.img	PrC_R	23673	21.6139	174.6984	117.4389	28.0808	
Normal05_MNI.img	SP_L	13334	22.8435	164.8903	119.1469	29.8692	
Normal05_MNI.img	SP_R	11062	27.5869	164.1295	121.6515	28.4800	
Normal05_MNI.img	SM_L	11966	22.1569	167.3242	108.6622	27.3261	
Normal05_MNI.img	SM_R	11196	23.3831	161.5585	108.2251	27.2025	
Normal05_MNI.img	A_L	8343	25.8805	162.8946	108.8247	27.7807	
Normal05_MNI.img	A_R	12298	25.6311	160.5195	105.3190	27.0342	
Normal05_MNI.img	PrCu_L	8102	17.5164	158.0644	100.4077	29.5781	
Normal05_MNI.img	PrCu_R	7350	17.5828	160.5266	102.7886	27.3833	
Normal05_MNI.img	ST_L	20785	13.7789	164.9719	108.5205	30.6421	
Normal05_MNI.img	ST_R	19560	20.7834	180.3054	109.0574	30.4315	
Normal05_MNI.img	ST_L_pole	6690	21.4042	153.5937	94.0004	23.2406	
Normal05_MNI.img	ST_R_pole	7113	21.5367	151.8274	91.3751	24.4877	
Normal05_MNI.img	MT_L	19491	19.0294	166.6064	106.4514	29.3297	
Normal05_MNI.img	MT_R	19896	21.1775	170.3062	103.1827	29.2532	
Normal05_MNI.img	MT_L_pole	3078	33.0356	168.1082	104.8323	25.4692	
Normal05_MNI.img	MT_R_pole	2661	28.3223	171.6213	104.1229	26.6986	
Normal05_MNI.img	IT_L	12641	22.1175	166.5695	100.9415	25.8858	
Normal05_MNI.img	IT_R	11657	13.1182	166.2045	97.6047	25.9125	
Normal05_MNI.img	PHG_L	894	45.5978	138.6651	99.1294	17.7141	
Normal05_MNI.img	PHG_R	1003	42.2033	141.0644	98.1939	19.0317	
Normal05_MNI.img	ENT_L	654	60.9294	155.3983	102.9331	16.3343	
Normal05_MNI.img	ENT_R	648	60.8605	148.1522	103.1099	16.3197	
Normal05_MNI.img	Fu_L	15591	26.9699	173.0491	103.7728	21.8324	
Normal05_MNI.img	Fu_R	15313	22.3124	165.9820	102.4693	23.4087	
Normal05_MNI.img	SO_L	5538	31.9527	163.2086	122.2734	28.3682	
Normal05_MNI.img	SO_R	5165	26.4484	161.7065	123.9679	29.6069	
Normal05_MNI.img	MO_L	21772	21.5683	165.7088	114.6704	28.7616	
Normal05_MNI.img	MO_R	24411	24.5156	163.4956	115.2462	28.8029	
Normal05_MNI.img	IO_L	5601	21.4436	164.7146	109.0810	25.8986	
Normal05_MNI.img	IO_R	7565	19.9960	157.7245	109.6408	26.6553	
Normal05_MNI.img	Cu_L	8257	20.4455	158.7510	109.2273	30.5306	
Normal05_MNI.img	Cu_R	7236	19.0203	161.5491	105.4193	30.9462	
Normal05_MNI.img	LG_L	10567	27.9680	159.8200	107.5527	26.6683	
Normal05_MNI.img	LG_R	10497	25.0839	154.9210	105.8172	27.2257	
Normal05_MNI.img	rostral_ACC_L	1840	28.2344	147.7107	89.5563	21.0592	
Normal05_MNI.img	rostral_ACC_R	1524	24.0208	129.6423	86.4268	17.2747	
Normal05_MNI.img	subcallosal_ACC_L	389	41.7627	144.4029	98.7578	24.1976	
Normal05_MNI.img	subcallosal_ACC_R	568	35.6839	135.0331	87.3157	22.0451	
Normal05_MNI.img	subgenual_ACC_L	1571	19.9920	151.3784	92.8789	23.1941	
Normal05_MNI.img	subgenual_ACC_R	1606	23.2091	154.7162	87.7181	24.8683	
Normal05_MNI.img	dorsal_ACC_L	11634	19.3199	159.2877	99.2846	25.4976	
Normal05_MNI.img	dorsal_ACC_R	10004	19.1690	150.3748	93.6229	23.4319	
Normal05_MNI.img	PCC_L	8555	17.5993	154.7291	107.5006	26.0208	
Normal05_MNI.img	PCC_R	9315	23.8131	155.4511	101.3294	26.8925	
Normal05_MNI.img	Insula_L	6407	15.6576	144.1748	89.7530	20.9536	
Normal05_MNI.img	Insula_R	6767	25.8515	156.4357	96.7314	19.8893	
Normal05_MNI.img	Amyg_L	1475	65.4433	144.6965	105.0925	11.8140	
Normal05_MNI.img	Amyg_R	1692	59.9276	146.6815	105.7826	13.3633	
Normal05_MNI.img	Hippo_L	3120	35.4897	141.3327	102.7916	13.6363	
Normal05_MNI.img	Hippo_R	3359	43.8449	149.8008	101.2816	13.9977	
Normal05_MNI.img	Caud_L	3182	42.7056	148.3767	111.9249	14.2412	
Normal05_MNI.img	Caud_R	3190	51.3124	150.3109	115.9721	13.1010	
Normal05_MNI.img	Put_L	3158	76.3387	155.4699	124.3881	10.1186	
Normal05_MNI.img	Put_R	3312	63.2256	161.8529	125.7801	10.5457	
Normal05_MNI.img	GP_L	1201	104.0259	168.3651	145.4504	9.3087	
Normal05_MNI.img	GP_R	1349	98.9698	166.3467	143.3636	10.2707	
Normal05_MNI.img	Thalamus_L	4901	59.1915	162.8367	130.2393	12.1797	
Normal05_MNI.img	Thalamus_R	4994	61.7187	156.4215	128.0727	12.6745	
Normal05_MNI.img	HypoThalamus_L	465	81.5938	151.0670	116.8795	14.0850	
Normal05_MNI.img	HypoThalamus_R	609	63.8938	157.0585	122.7862	18.0087	
Normal05_MNI.img	BasalForebrain_L	1654	58.7207	166.6093	133.4955	18.7811	
Normal05_MNI.img	BasalForebrain_R	1414	47.7317	172.7479	135.8684	18.3244	
Normal05_MNI.img	NucAccumbens_L	740	59.5028	138.5167	115.1584	10.2441	
Normal05_MNI.img	NucAccumbens_R	796	82.1936	148.0108	119.6308	9.3944	
Normal05_MNI.img	RedNc_L	227	137.0130	163.2224	151.1883	5.6494	
Normal05_MNI.img	RedNc_R	283	136.3233	171.4656	151.3156	5.9881	
Normal05_MNI.img	Snigra_L	409	140.1016	178.7796	153.2485	6.1168	
Normal05_MNI.img	Snigra_R	264	143.4647	179.2005	155.6491	6.7763	
Normal05_MNI.img	Cerebellum_R	47899	24.3573	166.7556	97.1741	18.6137	
Normal05_MNI.img	Cerebellum_L	48206	20.8494	153.4246	97.4490	19.1403	
Normal05_MNI.img	CP_L	1722	99.7944	180.5701	143.8307	12.2945	
Normal05_MNI.img	CP_R	1687	96.6360	175.9185	145.0708	12.0731	
Normal05_MNI.img	Midbrain_L	2060	81.3125	170.4272	139.4901	11.3370	
Normal05_MNI.img	Midbrain_R	2218	65.2144	169.4297	135.5684	15.1851	
Normal05_MNI.img	CST_L	1536	122.0214	165.2329	144.3175	6.8154	
Normal05_MNI.img	CST_R	1364	120.5728	170.1006	145.1112	7.1432	
Normal05_MNI.img	SCP_L	775	58.6791	161.0413	128.4473	17.7772	
Normal05_MNI.img	SCP_R	871	82.5787	158.7919	131.6246	13.9493	
Normal05_MNI.img	MCP_L	2970	77.9991	169.0895	139.9533	11.9688	
Normal05_MNI.img	MCP_R	2995	83.1109	175.0168	140.0620	12.1814	
Normal05_MNI.img	PCT_L	653	128.9283	173.3473	149.6899	7.0174	
Normal05_MNI.img	PCT_R	576	125.9047	167.7471	150.6829	6.3279	
Normal05_MNI.img	Medulla_L	2262	53.4599	165.3425	128.0465	20.8947	
Normal05_MNI.img	Medulla_R	2603	63.0662	175.7471	130.1935	17.9591	
Normal05_MNI.img	ML_L	704	116.6212	164.4384	143.3352	7.5468	
Normal05_MNI.img	ML_R	958	120.6682	177.6870	145.9889	8.8577	
Normal05_MNI.img	Pons_L	199	115.0556	165.7639	145.3196	8.6339	
Normal05_MNI.img	Pons_R	485	104.6161	172.9384	139.1662	10.4294	
Normal05_MNI.img	ACR_L	10053	66.7843	169.5050	144.8652	8.6477	
Normal05_MNI.img	ACR_R	10667	68.7255	173.4802	146.4128	7.2424	
Normal05_MNI.img	SCR_L	14066	95.3345	169.1092	145.3485	6.4724	
Normal05_MNI.img	SCR_R	13901	102.4870	170.9728	145.7982	6.1525	
Normal05_MNI.img	PCR_L	5169	101.5056	162.3232	143.8459	8.1665	
Normal05_MNI.img	PCR_R	4294	106.9453	164.1575	144.2835	7.4153	
Normal05_MNI.img	GCC_L	2088	67.9466	169.7750	140.1561	12.6426	
Normal05_MNI.img	GCC_R	2478	72.9526	171.7469	141.2776	13.1554	
Normal05_MNI.img	BCC_L	3155	82.1419	168.1573	140.7818	13.8688	
Normal05_MNI.img	BCC_R	3347	81.7834	173.2988	141.4015	15.5942	
Normal05_MNI.img	SCC_L	5800	79.5925	166.6091	141.8235	10.8311	
Normal05_MNI.img	SCC_R	5654	82.1564	165.1311	142.0400	10.9908	
Normal05_MNI.img	PVWl_L	309	56.1447	144.0824	106.6447	17.8313	
Normal05_MNI.img	PVWl_R	349	64.7340	136.5344	101.0333	17.2058	
Normal05_MNI.img	ALIC_L	1883	110.9117	162.9398	144.2819	7.9832	
Normal05_MNI.img	ALIC_R	1991	109.9384	172.1634	146.4384	7.6698	
Normal05_MNI.img	PLIC_L	2699	97.9947	171.3065	144.5555	7.3536	
Normal05_MNI.img	PLIC_R	2692	125.3042	169.0357	145.0010	7.1965	
Normal05_MNI.img	RLIC_L	2796	107.8842	169.1573	147.0065	7.3987	
Normal05_MNI.img	RLIC_R	2744	125.1386	170.2837	147.3722	6.4011	
Normal05_MNI.img	EC_L	2972	89.5158	162.9751	127.8351	11.4155	
Normal05_MNI.img	EC_R	2853	71.7496	164.4894	133.7455	11.1421	
Normal05_MNI.img	CGC_L	2358	98.7440	165.1113	136.1388	10.7169	
Normal05_MNI.img	CGC_R	2643	103.0587	161.7956	136.9944	10.5110	
Normal05_MNI.img	CGH_L	1269	101.8055	169.3887	137.8077	11.1702	
Normal05_MNI.img	CGH_R	1248	103.6674	163.0628	133.8405	10.5171	
Normal05_MNI.img	Fx/ST_L	1072	66.2816	167.0441	132.6432	15.6249	
Normal05_MNI.img	Fx/ST_R	1154	67.0856	163.0778	132.2892	14.7805	
Normal05_MNI.img	Fx_L	618	34.4445	166.3010	89.4758	23.1692	
Normal05_MNI.img	Fx_R	749	36.7022	173.5519	99.2180	26.3952	
Normal05_MNI.img	IFO_L	1415	71.1789	168.7171	128.5367	12.1894	
Normal05_MNI.img	IFO_R	1503	93.3571	166.9350	134.1832	10.4530	
Normal05_MNI.img	PTR_L	7424	93.4293	164.9009	143.7274	7.9902	
Normal05_MNI.img	PTR_R	5219	89.5184	163.3628	141.0968	8.6614	
Normal05_MNI.img	SS_L	3277	100.7618	169.6140	143.7969	9.6689	
Normal05_MNI.img	SS_R	3756	103.3552	170.1396	145.1576	8.4731	
Normal05_MNI.img	SFO_L	265	126.7172	170.4116	146.0058	8.4681	
Normal05_MNI.img	SFO_R	208	117.0865	163.9687	141.1340	9.1813	
Normal05_MNI.img	SLF_L	6962	98.9020	166.8815	148.0962	6.9579	
Normal05_MNI.img	SLF_R	8382	119.4848	168.6983	148.4966	6.5430	
Normal05_MNI.img	Cl_L	356	86.7439	139.8399	118.5081	9.1893	
Normal05_MNI.img	Cl_R	416	60.0172	148.9318	117.5393	15.6646	
Normal05_MNI.img	Mammillary_R	79	55.7669	145.6605	117.6076	21.0052	
Normal05_MNI.img	Mammillary_L	84	72.7262	146.0797	121.8313	15.9978	
Normal05_MNI.img	LV_Frontal_L	4991	9.6383	111.4301	34.9544	18.2596	
Normal05_MNI.img	LV_body_L	3422	14.0071	111.5522	37.8588	17.7169	
Normal05_MNI.img	LV_atrium_L	1820	15.6296	116.4823	43.3305	18.9545	
Normal05_MNI.img	LV_Occipital_L	158	23.8221	122.9176	79.9067	27.6633	
Normal05_MNI.img	LV_Inferior_L	744	18.8300	124.4546	74.0962	22.2196	
Normal05_MNI.img	LV_Frontal_R	5431	9.8630	113.2741	36.5933	19.4388	
Normal05_MNI.img	LV_body_R	2956	15.8272	113.6617	40.7949	17.5858	
Normal05_MNI.img	LV_atrium_R	1991	14.5933	108.5098	40.9630	17.3590	
Normal05_MNI.img	LV_Occipital_R	101	49.7959	127.9318	97.5600	17.1717	
Normal05_MNI.img	LV_Inferior_R	910	17.5342	133.0580	69.6498	24.0020	
Normal05_MNI.img	III_ventricle	1912	14.6638	118.4549	53.1117	22.1193	
Normal05_MNI.img	PVWa_L	738	49.0224	158.0854	115.5151	20.9673	
Normal05_MNI.img	PVWa_R	734	42.4231	153.0202	111.6243	22.0556	
Normal05_MNI.img	PVWp_L	554	47.4920	154.8528	103.7959	23.0470	
Normal05_MNI.img	PVWp_R	553	53.1379	153.4503	104.4280	21.6498	
Normal05_MNI.img	CerebellumWM_R	10624	99.7443	174.8874	139.4625	10.0076	
Normal05_MNI.img	CerebellumWM_L	10289	94.3207	178.2206	139.5740	9.8559	
Normal05_MNI.img	FrontSul_L	14545	6.1554	86.5241	32.5660	11.6307	
Normal05_MNI.img	FrontSul_R	10613	5.9334	99.3535	32.2870	12.1562	
Normal05_MNI.img	CentralSul_L	2326	9.9168	93.8063	34.9297	14.3835	
Normal05_MNI.img	CentralSul_R	2082	10.2992	82.0652	31.9760	11.6901	
Normal05_MNI.img	SylAntInsularSul_L	3805	12.7288	78.1038	32.1189	10.6874	
Normal05_MNI.img	SylAntInsularSul_R	2445	10.6627	88.3806	37.7548	12.3005	
Normal05_MNI.img	SylPostInsularSul_L	2291	13.7820	69.7829	32.4158	9.8059	
Normal05_MNI.img	SylPostInsularSul_R	1749	10.1861	90.9835	34.5254	11.7530	
Normal05_MNI.img	SylExtSMG_L	144	15.0062	77.2662	46.5709	12.1959	
Normal05_MNI.img	SylExtSMG_R	148	26.9931	76.8729	52.7908	11.9493	
Normal05_MNI.img	ParietSul_L	9295	8.8146	83.4658	33.5544	10.6117	
Normal05_MNI.img	ParietSul_R	11221	9.8901	94.1054	32.9339	10.8216	
Normal05_MNI.img	CinguSul_L	4029	10.1976	77.8148	37.7712	11.9465	
Normal05_MNI.img	CinguSul_R	3393	9.8763	82.6743	37.0278	12.6171	
Normal05_MNI.img	OcciptSul_L	1261	17.3616	81.6184	37.5546	9.7993	
Normal05_MNI.img	OcciptSul_R	1546	17.3283	77.7502	34.8446	9.2675	
Normal05_MNI.img	TempSul_L	285	14.8364	77.8956	46.6989	11.8216	
Normal05_MNI.img	TempSul_R	446	14.4335	69.8435	39.0215	11.2520	
Normal05_MNI.img	Caudate_tail_L	405	76.3419	135.9192	110.8085	11.1856	
Normal05_MNI.img	Caudate_tail_R	360	74.8036	142.3524	115.4710	11.4795	
Normal05_MNI.img	Chroid_LVetc_L	265	36.6356	124.6592	81.4023	17.4019	
Normal05_MNI.img	Chroid_LVetc_R	230	41.3126	121.4595	85.5396	15.3537	
Normal05_MNI.img	IV_ventricle	2931	16.6876	134.5278	54.5571	23.0143	

