Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal03_MNI.img	SF_pole_R	3021	22.0925	198.2890	107.1380	27.2503	
Normal03_MNI.img	MF_L	11820	20.3973	164.9161	111.5808	30.8533	
Normal03_MNI.img	MF_R	13798	15.1958	171.5421	112.2797	30.7687	
Normal03_MNI.img	MF_DPFC_L	18326	15.5425	188.5800	97.1733	30.8959	
Normal03_MNI.img	MF_DPFC_R	17971	11.2565	185.7489	103.2627	29.0548	
Normal03_MNI.img	IF_opercularis_L	5751	16.5860	162.5475	106.6557	33.1196	
Normal03_MNI.img	IF_opercularis_R	5080	22.9539	173.3662	115.7662	31.2896	
Normal03_MNI.img	IF_orbitalis_L	4637	22.7386	170.5717	116.6757	30.3102	
Normal03_MNI.img	IF_orbitalis_R	3833	21.0009	170.8209	117.7158	29.0748	
Normal03_MNI.img	IF_triangularis_L	4918	20.8118	170.3829	117.3113	31.5061	
Normal03_MNI.img	IF_triangularis_R	4062	20.2709	175.2466	117.2692	32.5712	
Normal03_MNI.img	LFO_L	6050	25.3599	171.8045	107.1153	26.2654	
Normal03_MNI.img	LFO_R	5269	28.0931	167.1578	106.6438	24.7040	
Normal03_MNI.img	MFO_L	4739	23.4112	163.5318	101.6537	25.8871	
Normal03_MNI.img	MFO_R	4249	34.1829	167.4470	104.2762	23.5006	
Normal03_MNI.img	R_L	5073	13.7603	156.2180	95.0799	24.7104	
Normal03_MNI.img	R_R	5780	24.9922	164.9628	98.4522	24.2661	
Normal03_MNI.img	PoC_L	20793	23.2213	174.4051	111.2200	32.6321	
Normal03_MNI.img	PoC_R	19407	15.5577	170.1954	112.8546	32.9945	
Normal03_MNI.img	PrC_L	23998	16.9840	172.5753	116.5643	31.5972	
Normal03_MNI.img	PrC_R	26163	23.1206	168.6763	119.3605	30.2424	
Normal03_MNI.img	SP_L	14985	19.1061	170.3760	114.7527	34.5961	
Normal03_MNI.img	SP_R	12248	22.6686	178.7793	118.5793	32.1719	
Normal03_MNI.img	SM_L	12139	19.9643	229.7151	103.0978	30.9411	
Normal03_MNI.img	SM_R	11898	15.0504	168.7737	103.5724	32.0546	
Normal03_MNI.img	A_L	11160	20.0067	171.1961	104.6313	33.7225	
Normal03_MNI.img	A_R	14324	15.2735	175.8656	99.5786	34.1549	
Normal03_MNI.img	PrCu_L	7489	23.4072	163.5860	99.5581	28.7755	
Normal03_MNI.img	PrCu_R	6584	21.0135	164.9716	100.3491	30.5200	
Normal03_MNI.img	ST_L	20761	21.4363	169.4648	111.6999	31.3322	
Normal03_MNI.img	ST_R	17520	20.0552	170.2320	110.2839	32.8197	
Normal03_MNI.img	ST_L_pole	6226	24.5405	166.1264	97.9431	27.6948	
Normal03_MNI.img	ST_R_pole	7154	19.0011	167.1609	94.9071	27.1986	
Normal03_MNI.img	MT_L	19351	21.1662	175.3439	110.6645	31.1985	
Normal03_MNI.img	MT_R	19533	19.4745	171.9991	110.3741	31.3156	
Normal03_MNI.img	MT_L_pole	3090	41.7379	170.5087	108.4558	27.3152	
Normal03_MNI.img	MT_R_pole	2940	27.5984	173.2148	104.2913	28.3807	
Normal03_MNI.img	IT_L	13233	23.8822	166.5387	100.6018	25.5915	
Normal03_MNI.img	IT_R	14758	18.1682	169.5519	98.4713	26.7786	
Normal03_MNI.img	PHG_L	1061	42.5096	131.0317	94.4002	16.0487	
Normal03_MNI.img	PHG_R	1177	41.8835	145.2901	98.8422	16.5571	
Normal03_MNI.img	ENT_L	726	55.5483	121.6746	93.6602	9.8902	
Normal03_MNI.img	ENT_R	801	43.1116	133.6862	93.8082	14.3350	
Normal03_MNI.img	Fu_L	16138	18.8520	161.7078	98.2283	22.6197	
Normal03_MNI.img	Fu_R	15471	19.8828	157.7577	98.9836	25.3802	
Normal03_MNI.img	SO_L	4916	28.4654	165.2995	124.5729	28.4160	
Normal03_MNI.img	SO_R	5807	23.1533	169.4690	126.8364	28.2238	
Normal03_MNI.img	MO_L	24829	19.2355	169.6555	114.3393	32.7512	
Normal03_MNI.img	MO_R	21903	21.4694	171.3131	115.0336	33.4078	
Normal03_MNI.img	IO_L	4998	17.6356	162.2776	104.5359	27.1786	
Normal03_MNI.img	IO_R	5559	20.4526	168.5362	108.6450	31.1598	
Normal03_MNI.img	Cu_L	9061	22.7508	168.0929	110.7626	32.9647	
Normal03_MNI.img	Cu_R	6741	17.3110	163.0365	110.4175	29.9776	
Normal03_MNI.img	LG_L	11938	19.6109	165.0143	109.1961	29.7111	
Normal03_MNI.img	LG_R	12084	22.7393	164.1394	107.9138	30.4355	
Normal03_MNI.img	rostral_ACC_L	2167	18.2839	137.6275	91.4576	21.2542	
Normal03_MNI.img	rostral_ACC_R	1900	33.3785	130.5196	88.1219	18.7101	
Normal03_MNI.img	subcallosal_ACC_L	355	29.7558	147.2597	91.6883	24.8667	
Normal03_MNI.img	subcallosal_ACC_R	430	33.3383	144.7626	92.0702	21.0459	
Normal03_MNI.img	subgenual_ACC_L	1422	24.0101	150.5125	91.5332	24.3984	
Normal03_MNI.img	subgenual_ACC_R	1452	13.7626	143.4212	84.5029	26.0744	
Normal03_MNI.img	dorsal_ACC_L	11527	22.0983	160.1238	97.5731	25.4791	
Normal03_MNI.img	dorsal_ACC_R	9746	19.8064	161.9849	93.2227	24.9816	
Normal03_MNI.img	PCC_L	8777	24.0105	161.5783	107.2695	27.6417	
Normal03_MNI.img	PCC_R	11376	19.2043	159.7477	102.3505	29.6383	
Normal03_MNI.img	Insula_L	5858	18.9130	145.8047	93.5992	23.0374	
Normal03_MNI.img	Insula_R	5639	24.5703	139.5826	96.0909	20.5291	
Normal03_MNI.img	Amyg_L	1290	62.5597	129.3540	102.3844	9.9746	
Normal03_MNI.img	Amyg_R	1378	47.5770	135.9161	107.6249	12.2030	
Normal03_MNI.img	Hippo_L	3202	41.9258	139.4221	97.3622	14.8080	
Normal03_MNI.img	Hippo_R	3557	26.6196	141.0769	94.3995	17.8781	
Normal03_MNI.img	Caud_L	2667	69.4907	151.9525	119.4736	12.1779	
Normal03_MNI.img	Caud_R	2792	65.8601	153.7634	117.4181	12.7342	
Normal03_MNI.img	Put_L	3086	87.0829	156.6503	130.2983	8.6236	
Normal03_MNI.img	Put_R	3066	64.5812	153.3166	129.0004	8.8256	
Normal03_MNI.img	GP_L	1112	105.0634	174.3728	152.6787	8.4813	
Normal03_MNI.img	GP_R	1191	118.0949	173.0444	152.0813	7.1770	
Normal03_MNI.img	Thalamus_L	4459	73.3341	165.1230	132.7367	12.5509	
Normal03_MNI.img	Thalamus_R	4514	66.7342	170.9168	130.4903	13.4915	
Normal03_MNI.img	HypoThalamus_L	456	68.2701	150.0486	116.0853	17.4453	
Normal03_MNI.img	HypoThalamus_R	562	57.0224	159.9975	122.7097	18.6674	
Normal03_MNI.img	BasalForebrain_L	1309	43.2763	178.6403	135.0309	22.6418	
Normal03_MNI.img	BasalForebrain_R	1097	63.5013	179.0971	138.0267	20.2094	
Normal03_MNI.img	NucAccumbens_L	436	85.8990	144.4202	115.0686	9.9320	
Normal03_MNI.img	NucAccumbens_R	533	79.9310	145.0477	116.1946	10.2758	
Normal03_MNI.img	RedNc_L	278	148.6710	171.7281	158.1587	3.6254	
Normal03_MNI.img	RedNc_R	257	147.3395	165.8406	156.7279	3.2288	
Normal03_MNI.img	Snigra_L	323	149.9019	173.7126	161.0955	4.1936	
Normal03_MNI.img	Snigra_R	205	145.5847	173.8260	161.2506	4.9217	
Normal03_MNI.img	Cerebellum_R	48815	8.2658	150.9030	96.9454	22.6058	
Normal03_MNI.img	Cerebellum_L	48924	14.3838	230.1559	99.3806	22.1961	
Normal03_MNI.img	CP_L	1667	90.5358	179.5294	154.1359	13.1525	
Normal03_MNI.img	CP_R	1585	84.4021	182.9178	152.6579	13.1531	
Normal03_MNI.img	Midbrain_L	1982	81.1340	172.4376	144.3771	13.1839	
Normal03_MNI.img	Midbrain_R	1987	64.9469	173.9280	141.4561	16.4323	
Normal03_MNI.img	CST_L	1390	130.1833	170.6888	151.7087	5.5793	
Normal03_MNI.img	CST_R	1255	124.2410	169.4429	151.2182	4.8617	
Normal03_MNI.img	SCP_L	687	71.9380	163.3554	137.6129	15.8601	
Normal03_MNI.img	SCP_R	775	74.3971	160.3944	137.1228	14.4926	
Normal03_MNI.img	MCP_L	2798	76.3625	172.8409	143.0678	12.9812	
Normal03_MNI.img	MCP_R	3015	75.9298	167.6574	142.7935	12.7387	
Normal03_MNI.img	PCT_L	649	136.1122	166.4073	152.9692	4.8704	
Normal03_MNI.img	PCT_R	665	137.8448	169.9613	154.8338	5.2868	
Normal03_MNI.img	Medulla_L	1773	53.4398	179.8742	135.7628	22.7083	
Normal03_MNI.img	Medulla_R	2117	61.4234	166.7391	134.4929	18.9100	
Normal03_MNI.img	ML_L	700	134.0207	166.6700	148.0711	5.4435	
Normal03_MNI.img	ML_R	927	122.0213	168.0337	147.4123	6.2812	
Normal03_MNI.img	Pons_L	218	124.7015	175.2796	150.7802	8.4652	
Normal03_MNI.img	Pons_R	482	98.6675	165.0151	143.0874	8.9213	
Normal03_MNI.img	ACR_L	9037	116.2468	169.7247	152.1698	6.1488	
Normal03_MNI.img	ACR_R	8969	104.8271	175.5777	152.3271	6.4729	
Normal03_MNI.img	SCR_L	13675	124.7611	167.9272	150.6372	4.7783	
Normal03_MNI.img	SCR_R	12860	121.2980	169.0647	151.4107	4.9412	
Normal03_MNI.img	PCR_L	4586	127.2697	168.8681	151.1159	4.1367	
Normal03_MNI.img	PCR_R	3955	123.2574	167.1730	151.3100	4.1987	
Normal03_MNI.img	GCC_L	1381	72.9602	165.2395	144.1264	14.1659	
Normal03_MNI.img	GCC_R	1603	85.7770	164.9528	143.4840	12.9345	
Normal03_MNI.img	BCC_L	2774	73.8511	171.7904	143.9844	15.8656	
Normal03_MNI.img	BCC_R	2884	74.0147	171.7860	142.2421	16.4417	
Normal03_MNI.img	SCC_L	4930	82.3330	174.6629	149.0450	13.3443	
Normal03_MNI.img	SCC_R	5403	89.6434	180.6913	149.7104	13.5888	
Normal03_MNI.img	PVWl_L	356	64.9934	156.2226	110.3498	19.8777	
Normal03_MNI.img	PVWl_R	292	60.4276	153.3447	112.0562	22.2269	
Normal03_MNI.img	ALIC_L	1749	110.2884	172.0029	149.5524	8.1870	
Normal03_MNI.img	ALIC_R	1607	102.7222	170.9746	148.1994	8.6989	
Normal03_MNI.img	PLIC_L	2241	118.1899	178.6034	151.2511	8.2862	
Normal03_MNI.img	PLIC_R	2225	128.5061	176.4819	150.3422	7.9316	
Normal03_MNI.img	RLIC_L	2133	117.8441	172.4735	151.0466	7.4617	
Normal03_MNI.img	RLIC_R	2370	123.4302	173.4778	152.0467	6.2231	
Normal03_MNI.img	EC_L	2388	92.6698	166.0942	133.4748	10.6997	
Normal03_MNI.img	EC_R	2519	56.8761	161.8098	135.0990	10.5495	
Normal03_MNI.img	CGC_L	2194	107.8170	163.8302	140.6718	11.8309	
Normal03_MNI.img	CGC_R	2346	100.1420	167.5351	141.2275	12.2024	
Normal03_MNI.img	CGH_L	1314	99.8266	165.0174	132.4526	12.9714	
Normal03_MNI.img	CGH_R	1220	45.4906	163.6617	132.0854	16.3688	
Normal03_MNI.img	Fx/ST_L	1057	62.4306	169.0118	134.2464	17.5538	
Normal03_MNI.img	Fx/ST_R	1020	67.0530	171.2722	133.4948	18.2188	
Normal03_MNI.img	Fx_L	661	24.9931	165.8781	97.7460	24.0977	
Normal03_MNI.img	Fx_R	700	44.3084	168.6982	102.6007	26.1417	
Normal03_MNI.img	IFO_L	1407	85.4144	160.0283	132.6964	12.7332	
Normal03_MNI.img	IFO_R	1508	101.6669	167.9090	137.1731	11.2122	
Normal03_MNI.img	PTR_L	6337	96.5237	168.0059	150.2603	7.5099	
Normal03_MNI.img	PTR_R	4586	94.2876	165.6562	148.6381	8.0249	
Normal03_MNI.img	SS_L	2877	93.6008	167.3152	145.8048	11.1039	
Normal03_MNI.img	SS_R	3235	78.9438	167.2414	148.1171	10.3030	
Normal03_MNI.img	SFO_L	224	129.1238	162.2674	145.8666	7.1658	
Normal03_MNI.img	SFO_R	153	127.5617	158.0296	143.0995	6.1739	
Normal03_MNI.img	SLF_L	7298	107.1031	169.0166	151.3783	8.0995	
Normal03_MNI.img	SLF_R	8405	110.3429	168.9706	152.9154	6.8727	
Normal03_MNI.img	Cl_L	335	76.6858	134.9188	111.8941	8.9557	
Normal03_MNI.img	Cl_R	370	58.3310	139.3658	113.5166	13.4313	
Normal03_MNI.img	Mammillary_R	78	60.9107	144.5563	114.1546	22.1003	
Normal03_MNI.img	Mammillary_L	83	77.8115	153.5871	117.4809	17.8488	
Normal03_MNI.img	LV_Frontal_L	4363	10.3416	106.1984	35.4916	16.9071	
Normal03_MNI.img	LV_body_L	2211	14.2037	118.4470	42.9947	19.9374	
Normal03_MNI.img	LV_atrium_L	3698	12.9177	105.7875	36.4394	16.2381	
Normal03_MNI.img	LV_Occipital_L	359	11.3291	128.1844	51.4965	30.8195	
Normal03_MNI.img	LV_Inferior_L	1221	17.0099	136.6700	60.2418	23.7822	
Normal03_MNI.img	LV_Frontal_R	4547	12.0867	105.5708	35.6591	17.9405	
Normal03_MNI.img	LV_body_R	2543	12.2707	117.5117	38.8676	18.2566	
Normal03_MNI.img	LV_atrium_R	3381	14.3774	104.7060	36.6530	17.3206	
Normal03_MNI.img	LV_Occipital_R	137	32.3876	135.4866	95.6299	19.8952	
Normal03_MNI.img	LV_Inferior_R	1395	15.7019	129.1448	55.2186	22.7759	
Normal03_MNI.img	III_ventricle	2056	11.7337	130.9597	49.5567	22.3310	
Normal03_MNI.img	PVWa_L	681	55.7766	151.1946	118.7178	21.3226	
Normal03_MNI.img	PVWa_R	638	61.8327	151.6644	121.1319	20.2549	
Normal03_MNI.img	PVWp_L	526	43.2514	154.6327	101.1158	26.1396	
Normal03_MNI.img	PVWp_R	506	36.0418	149.6420	99.9026	23.8255	
Normal03_MNI.img	CerebellumWM_R	10487	80.2464	175.0783	145.4819	9.4523	
Normal03_MNI.img	CerebellumWM_L	10670	83.4803	178.8111	145.9471	9.9355	
Normal03_MNI.img	FrontSul_L	11378	12.1887	153.0540	39.3090	15.4273	
Normal03_MNI.img	FrontSul_R	8650	10.0956	146.3839	37.3946	14.2864	
Normal03_MNI.img	CentralSul_L	2012	12.9189	114.2278	40.3123	13.2441	
Normal03_MNI.img	CentralSul_R	1729	14.7006	79.7809	34.8152	10.1348	
Normal03_MNI.img	SylAntInsularSul_L	2431	14.0426	80.4238	38.4938	10.9168	
Normal03_MNI.img	SylAntInsularSul_R	2131	12.3861	77.0726	36.5056	10.0170	
Normal03_MNI.img	SylPostInsularSul_L	2116	15.7290	71.9542	34.3647	8.0101	
Normal03_MNI.img	SylPostInsularSul_R	1657	9.6486	68.3092	33.1648	9.1251	
Normal03_MNI.img	SylExtSMG_L	109	13.2898	54.6776	34.7598	9.7813	
Normal03_MNI.img	SylExtSMG_R	146	18.4121	75.1115	41.4946	11.5535	
Normal03_MNI.img	ParietSul_L	7056	13.7760	122.0540	37.4311	13.1859	
Normal03_MNI.img	ParietSul_R	6677	12.9850	103.5067	38.0814	12.0658	
Normal03_MNI.img	CinguSul_L	3199	13.0523	141.7452	44.2554	13.5890	
Normal03_MNI.img	CinguSul_R	3177	15.9412	97.7248	40.1577	11.7404	
Normal03_MNI.img	OcciptSul_L	1293	17.0764	74.5519	37.3944	9.9609	
Normal03_MNI.img	OcciptSul_R	1265	17.6123	87.6964	44.2345	13.1230	
Normal03_MNI.img	TempSul_L	424	19.2295	81.4100	40.6804	11.1497	
Normal03_MNI.img	TempSul_R	476	12.9738	73.0501	38.4727	11.4952	
Normal03_MNI.img	Caudate_tail_L	290	51.7710	141.4453	95.6177	18.8037	
Normal03_MNI.img	Caudate_tail_R	313	35.7141	142.1114	87.8439	23.0475	
Normal03_MNI.img	Chroid_LVetc_L	203	54.8783	121.9427	86.3292	14.9072	
Normal03_MNI.img	Chroid_LVetc_R	217	50.4325	116.2154	82.0509	13.4106	
Normal03_MNI.img	IV_ventricle	2183	16.8794	142.1966	55.3417	25.0849	

